campaign_id,date,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd,roas_calc,ctr_calc,cvr_calc,cpc,cpa,intent_score,engagement_depth,cost_waste_ratio,campaign_health_score,risk_flag
C01449,10-02-2025,Video,Central,CTV,Boomers,App Installs,184546,5770.0,3.13,6650.5,264.0,4.58,57.19,143,18,6.17,16988.59,2.554099075396527,3.1265748020829385,4.574597123548778,1.1523999306879225,25.09622641509434,0.11255198487712667,61.218300000000006,6345.9071,0.18532713509152987,0
C01450,23-01-2025,Display,South,CTV,Gen Z,Awareness,245224,1362.0,0.56,1171.44,62.0,4.55,48.45,224,41,8.37,8187.73,6.983495957149192,0.5554082985013763,4.5487894350697,0.859457079970653,18.594285714285714,0.20610717896865519,115.472,1118.13948,0.2515276607821583,0
C01451,19-10-2024,Display,West,CTV,Millennials,Traffic,239123,1610.0,0.67,1460.55,30.0,1.86,60.69,131,37,7.97,1594.14,1.0907187574834936,0.6732908449172814,1.86219739292365,0.9066108007448789,47.11451612903225,0.03949748743718594,51.4961,1433.3837700000001,0.2391806962804833,0
C01452,23-05-2025,Search,North,Mobile,Gen Z,Sales,151220,8246.0,5.45,13526.42,691.0,8.38,56.44,207,18,6.57,60732.21,4.489563420075668,5.452946350043975,8.378804413726204,1.6401624833272705,19.54684971098266,0.30199512534818945,90.1692,12392.906004,0.19769742269139334,0
C01454,03-04-2024,Affiliate,East,Desktop,Gen X,App Installs,98919,2292.0,2.32,2569.67,93.0,4.06,54.58,103,46,5.79,8931.57,3.4744132852524827,2.317023857662758,4.055822067160925,1.120658525948539,27.33691489361702,0.07523929471032746,46.7826,2465.341398,0.17386082100398773,0
C01455,13-03-2024,Email,North,Mobile,Boomers,Sales,81862,3994.0,4.88,1775.24,322.0,8.06,59.66,178,22,7.39,22767.68,12.817907489978833,4.878883011861281,8.060075093867335,0.4443654568210263,5.49609907120743,0.23651170458292126,71.8052,1632.155656,0.22221517590159165,0
C01456,05-02-2024,Social,East,CTV,Boomers,App Installs,157753,4544.0,2.88,6366.83,0.0,0.0,49.86,167,30,6.95,0.0,0.0,2.880434093588752,0.0,1.4008426842684267,6366.83,0.0,83.73380000000002,6366.83,0.20850000000000002,0
C01457,23-02-2024,Display,Central,Tablet,Gen Z,Awareness,134039,1113.0,0.83,953.14,65.0,5.84,54.21,115,28,6.19,5132.02,5.378686565912759,0.8303491495076096,5.834829443447038,0.8556014362657092,14.441515151515151,0.12164462959608767,52.6585,897.476624,0.1859587971779703,0
C01458,09-10-2024,Video,North,CTV,Boomers,Leads,276358,12270.0,4.44,20658.24,807.0,6.58,50.89,107,41,7.42,67976.42,3.290364021135337,4.439877116359518,6.576481134381876,1.6835009371689351,25.567128712871288,0.13568317594912313,52.5477,19298.927808,0.22287488956606358,0
C01459,21-06-2025,Video,West,CTV,Gen Z,Awareness,158749,3064.0,1.93,3747.06,153.0,4.99,56.55,123,47,6.84,17777.83,4.743208486523695,1.9300787401574804,4.991843393148451,1.2225318107667211,24.331558441558442,0.1066498696785404,53.4435,3560.081706,0.2054270360541014,0
C01460,30-01-2024,Social,Central,Tablet,Millennials,Sales,97600,2314.0,2.37,1900.14,106.0,4.58,23.12,252,39,5.36,9297.68,4.890581440609319,2.37087734756816,4.578833693304536,0.8207948164146869,17.758317757009348,0.4785074626865672,193.7376,1813.1135880000002,0.16173530530669925,0
C01461,07-06-2024,Video,South,Tablet,Boomers,Sales,182581,7174.0,3.93,9867.21,424.0,5.91,31.75,55,48,,35536.33,3.6010917886830547,3.9291934582817585,5.909407665505227,1.375220905923345,23.21696470588235,0.09925190839694657,37.5375,9284.057888999998,0.15020715303807056,1
C01462,28-01-2024,Search,Central,CTV,Boomers,Sales,87897,4912.0,5.59,13697.01,257.0,5.23,74.54,71,29,7.29,20899.58,1.5257384101778289,5.588295524357778,5.231019743537554,2.78791166293507,53.08918604651163,0.04915673815197247,18.076599999999996,12980.656377,0.21880128647800254,1
C01463,15-07-2024,Email,South,Mobile,Boomers,Leads,37570,1109.0,2.95,601.47,70.0,6.31,25.83,256,37,5.61,7440.08,12.349295400600859,2.951744696707567,6.306306306306306,0.5418648648648648,8.471408450704226,0.6020723071188967,189.8752,563.5172430000001,0.16950833207393529,0
C01464,20-11-2025,Video,Central,CTV,Gen X,Leads,177569,5277.0,2.97,6729.23,377.0,7.14,55.4,117,28,9.95,25433.91,3.779055099157087,2.971785774624092,7.142857142857142,1.2749583175445243,17.802195767195766,0.14811702127659573,52.18200000000001,6248.762978,0.2988010317805511,0
C01465,01-12-2025,Display,North,Mobile,Gen Z,Traffic,217826,2887.0,1.33,1192.56,159.0,5.51,69.3,104,27,6.27,11928.54,9.994084922416972,1.3253637060603138,5.5055401662049865,0.41293628808864263,7.4535,0.0815135135135135,31.928000000000004,1126.8499439999998,0.18830590852595772,0
C01466,22-05-2025,Display,East,Mobile,Gen X,Sales,202563,3619.0,1.79,5674.52,0.0,0.0,45.05,186,8,4.51,0.0,0.0,1.78659584131435,0.0,1.567546961325967,5674.52,0.0,102.20700000000002,5674.52,0.13529999999999998,0
C01467,10-03-2025,Search,West,Tablet,Gen X,Sales,126770,4949.0,3.9,9278.35,219.0,4.43,41.45,95,27,5.32,15615.16,1.6827859710001238,3.9038896908598972,4.424242424242424,1.8744141414141415,42.17431818181819,0.0991401648998822,55.62249999999999,8867.319095,0.15979718664781434,1
C01468,20-09-2025,Display,North,Desktop,Millennials,Traffic,275347,4007.0,1.46,4008.63,0.0,0.0,29.99,173,36,8.2,69.29,0.017280896242296673,1.4552493571770995,0.0,1.0001571856287426,4008.63,0.0,121.11729999999999,4008.63,0.24600008786610453,0
C01469,12-12-2025,Affiliate,East,Mobile,Gen Z,Leads,113451,1032.0,0.91,1764.2,32.0,3.1,48.44,140,44,6.3,1818.18,1.0300135961930659,0.9096357931107428,3.0977734753146176,1.7078412391093902,53.46060606060606,0.0877831715210356,72.18400000000001,1709.5098,0.18917225903585044,0
C01470,25-01-2024,Search,East,Desktop,Gen Z,App Installs,129257,4715.0,3.65,9745.19,198.0,4.2,38.9,165,43,6.34,10787.2,1.1068119952514777,3.6477432731436354,4.198473282442748,2.0664100932994063,48.9708040201005,0.1736842105263158,100.815,9335.89202,0.19053609030737842,0
C01471,06-07-2025,Display,North,CTV,Boomers,App Installs,198266,2714.0,1.37,1638.74,87.0,3.21,70.2,166,32,7.08,8842.15,5.392409772280971,1.3688611821432715,3.2044198895027622,0.6035874769797421,18.622045454545454,0.07483988764044944,49.46799999999999,1586.136446,0.21256981327382704,0
C01472,04-03-2025,Email,West,Tablet,Gen Z,Sales,58273,1547.0,2.65,921.7,89.0,5.75,54.96,97,36,7.32,7022.82,7.611162891514034,2.654700209355802,5.749354005167959,0.5954134366925065,10.241111111111111,0.09966940671908507,43.6888,868.70225,0.21982833692547418,0
C01473,14-08-2024,Email,North,Tablet,Boomers,App Installs,55550,2035.0,3.66,307.45,208.0,10.22,69.66,214,49,8.43,7544.02,24.457837574971634,3.663300390632032,10.216110019646365,0.15100687622789782,1.4710526315789474,0.3095216529861308,64.9276,276.02860999999996,0.2536132734352571,0
C01474,21-09-2024,Video,East,Mobile,Boomers,Awareness,168490,4127.0,2.45,6267.7,348.0,8.43,36.98,198,28,5.71,24474.33,3.904211399492718,2.4493889881358646,8.430232558139535,1.5183381782945735,17.959025787965615,0.4394786729857821,124.77960000000002,5739.33289,0.1721560313697864,0
C01475,08-12-2024,Affiliate,South,Tablet,Boomers,App Installs,95133,2095.0,2.2,1388.05,83.0,3.96,49.95,178,28,7.57,9665.62,6.958439221050359,2.202156957554607,3.959923664122137,0.6622375954198473,16.524404761904762,0.1383473994111874,89.08899999999998,1333.08322,0.22739860931007902,0
C01476,11-04-2024,Affiliate,East,Desktop,Gen X,Leads,61670,1748.0,2.83,1179.26,29.0,1.66,58.97,72,37,8.2,3105.38,2.6310982325928185,2.834395420862318,1.6580903373356204,0.6742481417953116,39.30866666666667,0.019929964982491246,29.5416,1159.6842840000002,0.24605129805003587,0
C01477,14-01-2025,Video,South,CTV,Gen Z,App Installs,146831,3208.0,2.18,5512.77,99.0,3.09,69.81,93,31,7.34,8410.79,1.5254154598396379,2.184809850713741,3.085073231536304,1.7179090059208477,55.127700000000004,0.040583250953255184,28.076699999999995,5342.425407000001,0.22028497237353992,0
C01478,26-10-2024,Social,East,Tablet,Gen Z,Leads,114959,4983.0,4.33,4679.4,213.0,4.27,44.83,146,39,6.68,10436.2,2.2297666866079826,4.3345511482254695,4.273675762439807,0.938884430176565,21.866355140186915,0.13602880209469778,80.54820000000001,4479.58962,0.20067015448405348,0
C01479,27-03-2025,Email,West,Desktop,Gen Z,App Installs,52908,1948.0,3.68,557.45,150.0,7.7,54.8,163,40,5.46,15866.19,28.41112006446414,3.6817932676860265,7.6962544894817855,0.28601847101077477,3.691721854304636,0.22492831541218639,73.67600000000002,514.5263500000001,0.1643724215495867,0
C01480,23-10-2025,Search,Central,Tablet,Gen X,Awareness,111105,6534.0,5.88,10611.43,269.0,4.12,58.96,205,31,6.13,18317.52,1.7260438938113136,5.880870520043922,4.116296863045141,1.6237842387146137,39.30159259259259,0.14086057371581054,84.13199999999999,10174.239084,0.1841767865012652,0
C01481,25-11-2024,Email,Central,CTV,Boomers,Traffic,37610,1129.0,3.0,400.93,35.0,3.1,36.12,208,36,8.99,2138.26,5.3199810912347925,3.001781393741193,3.0973451327433628,0.3548053097345133,11.136944444444445,0.17370689655172417,132.87040000000002,388.50117,0.2700575556678334,0
C01482,06-05-2024,Display,North,Tablet,Gen X,Sales,198775,2278.0,1.15,1808.6,0.0,0.0,53.79,151,38,8.37,197.89,0.10935565870910699,1.1460136032519017,0.0,0.7935936814392277,1808.6,0.0,69.77709999999999,1808.6,0.25110055602762776,0
C01483,09-08-2025,Affiliate,Central,Tablet,Millennials,Sales,55206,1811.0,3.28,957.36,118.0,6.52,45.1,100,40,7.72,10576.75,11.036301598564213,3.2803811110909846,6.512141280353201,0.5283443708609271,8.045042016806724,0.14143167028199566,54.89999999999999,894.940128,0.2319252118588376,0
C01484,09-01-2025,Video,East,CTV,Millennials,Awareness,148900,3912.0,2.63,6313.93,181.0,4.63,45.56,20,26,7.68,18531.16,2.9344996698300694,2.627248977508546,4.625606951188346,1.613577817531306,34.691923076923075,0.019888316151202748,10.888,6021.5950410000005,0.23045276147528906,0
C01485,10-10-2024,Affiliate,Central,Desktop,Boomers,Traffic,122041,2240.0,1.84,2951.53,95.0,4.24,61.28,150,29,8.31,12402.17,4.200522941341832,1.835433703151374,4.239178937974119,1.3170593485051316,30.745104166666668,0.10211946050096339,58.08,2826.3851280000003,0.24951565688103536,0
C01486,31-05-2025,Affiliate,West,Tablet,Boomers,App Installs,51257,697.0,1.36,1009.17,39.0,5.6,58.72,124,34,5.43,3803.44,3.7651484403615236,1.3597877404502712,5.587392550143266,1.4458022922636102,25.22925,0.11627595445411922,51.187200000000004,952.6564799999999,0.16314037823079702,0
C01487,01-09-2024,Affiliate,North,Desktop,Gen X,Sales,92390,2233.0,2.42,2088.36,0.0,0.0,44.13,161,39,5.65,0.0,0.0,2.416902079206849,0.0,0.9348075201432409,2088.36,0.0,89.9507,2088.36,0.1695,0
C01488,12-09-2025,Social,South,Desktop,Gen X,Sales,132409,1588.0,1.2,1229.64,81.0,5.1,44.88,78,26,9.52,6703.97,5.447547617499837,1.1993051884298769,5.097545626179987,0.7738451856513531,14.995609756097561,0.08670444638186572,42.993599999999994,1166.92836,0.28579266789119845,0
C01489,20-09-2025,Video,East,Mobile,Millennials,Sales,242669,4637.0,1.91,8304.1,0.0,0.0,30.28,75,26,7.86,236.66,0.028495743579246485,1.9108254007499899,0.0,1.7904484691677447,8304.1,0.0,52.290000000000006,8304.1,0.2358001448888964,1
C01490,13-02-2024,Display,East,Desktop,Gen X,App Installs,136370,1146.0,0.84,1209.99,49.0,4.28,48.36,174,43,5.66,6630.41,5.475197978513448,0.8403546208504741,4.272013949433305,1.054917175239756,24.1998,0.15087520259319287,89.8536,1158.202428,0.1701149038465336,0
C01491,22-03-2025,Social,West,Desktop,Gen Z,Traffic,108655,2985.0,2.75,3162.58,96.0,3.22,36.84,200,29,7.04,9247.42,2.9230871354604595,2.7472021793550288,3.2150033489618215,1.0591359678499666,32.6039175257732,0.17019027484143762,126.32,3060.744924,0.21153867751977048,0
C01492,22-04-2024,Social,North,Desktop,Gen X,Sales,61007,521.0,0.85,815.83,12.0,2.3,36.84,131,21,6.42,594.96,0.7283767736248669,0.8539863624442695,2.2988505747126435,1.5628927203065135,62.75615384615385,0.07962473572938689,82.7396,797.06591,0.1927552025800321,0
C01493,12-09-2025,Video,Central,CTV,Boomers,Awareness,231932,3336.0,1.44,6913.94,96.0,2.88,53.51,190,18,8.88,6581.5,0.9517797696003147,1.438346419008938,2.876835480970932,2.071902906802517,71.27773195876289,0.1003852504127683,88.331,6714.818527999999,0.2665958387670238,1
C01494,01-03-2025,Social,South,Tablet,Millennials,Awareness,101882,2120.0,2.08,3639.19,83.0,3.92,41.85,196,35,7.62,4533.86,1.2455009216551882,2.08081819341794,3.9132484677039137,1.7157897218293259,43.32369047619048,0.17930455075845972,113.97399999999998,3496.533752,0.22894748909938809,0
C01495,14-06-2025,Display,East,Desktop,Gen Z,Sales,192933,2759.0,1.43,1197.35,42.0,1.52,53.82,171,54,4.58,3855.62,3.2174406475570576,1.4300227020639182,1.5217391304347827,0.4338224637681159,27.8453488372093,0.04741335279095221,78.9678,1179.1502799999998,0.13750657099792551,0
C01496,28-04-2024,Search,North,Mobile,Gen X,App Installs,94327,5096.0,5.4,0.0,581.0,11.4,72.42,63,46,9.48,54974.42,54974.42,5.402425578831313,11.398862075730822,0.0,0.0,0.09782075728684282,17.375399999999996,0.0,0.5641079728466964,0
C01497,15-03-2025,Display,North,CTV,Gen X,Awareness,169202,2473.0,1.46,2441.74,96.0,3.88,,149,28,6.24,10482.77,4.291398184006485,1.4615580102007648,3.8803556992724335,0.9869603880355698,25.172577319587628,0.11335686274509804,74.5,2347.000488,0.18743749994020725,0
C01498,30-11-2024,Video,South,Desktop,Gen Z,App Installs,188529,3880.0,2.06,6285.33,243.0,6.26,61.28,119,47,8.07,20078.8,3.1940416745541516,2.0580279000689545,6.261272867817573,1.6195130121102808,25.75954918032787,0.11961143224149005,46.0768,5891.868342,0.24234382068490892,0
C01499,24-06-2025,Affiliate,Central,Mobile,Gen X,Sales,81255,1533.0,1.89,1474.9,79.0,5.15,20.8,68,30,7.54,6714.7,4.54956297852158,1.8866299104066162,5.14993481095176,0.9614732724902217,18.43625,0.16064220183486239,53.856,1398.9426500000002,0.22652878069541765,0
C01500,13-04-2025,Search,South,Mobile,Gen X,Leads,110062,5020.0,4.56,5642.55,372.0,7.41,62.83,122,30,4.91,34853.08,6.1757369031903675,4.561024140719406,7.4088826926907,1.1237900816570405,15.127479892761395,0.14162932790224034,45.3474,5224.437045,0.1476008740033164,0
C01501,07-10-2025,Email,West,Desktop,Boomers,Traffic,69735,381.0,0.55,330.17,25.0,6.56,43.58,199,26,7.12,1999.88,6.038832019808558,0.5463462200298268,6.544502617801047,0.8643193717277488,12.698846153846155,0.2928308658591296,112.2758,308.510848,0.21418786356863806,0
C01502,17-02-2024,Social,North,Desktop,Millennials,Leads,137731,3026.0,2.2,4503.45,103.0,3.4,73.48,165,37,7.0,10156.38,2.254743642398073,2.1970203002933233,3.402708952758507,1.4877601585728444,43.302403846153844,0.07532223415682063,43.757999999999996,4350.3327,0.2101547773016206,0
C01503,13-01-2024,Video,West,Tablet,Gen Z,Sales,263048,9215.0,3.5,9110.58,0.0,0.0,41.5,144,35,6.57,247.59,0.027173113773900904,3.503149603305848,0.0,0.9885611979166666,9110.58,0.0,84.24,9110.58,0.19710013816387895,1
C01504,04-03-2025,Email,East,Mobile,Gen X,App Installs,73026,3097.0,4.24,1893.04,107.0,3.45,34.01,15,31,4.29,8892.68,4.69508563705096,4.24089720240459,3.453841187863137,0.611052291801162,17.528148148148148,0.014781491002570696,9.8985,1827.73012,0.12875199674546484,0
C01505,06-10-2024,Video,West,Desktop,Gen X,Traffic,218699,7659.0,3.5,12380.53,587.0,7.66,54.03,216,25,7.52,60632.67,4.8970256503033145,3.5020576131687244,7.663185378590079,1.616257180156658,21.0553231292517,0.3006650917681265,99.2952,11432.181402,0.22619696385928337,0
C01506,10-02-2024,Display,West,Tablet,Gen X,Awareness,216572,1569.0,0.72,970.97,22.0,1.4,61.72,287,29,4.57,2499.21,2.571283064292108,0.7244670388275547,1.4012738853503186,0.618452229299363,42.21608695652174,0.0640625,109.8636,957.37642,0.13723496328490703,0
C01507,02-12-2024,Affiliate,Central,Mobile,Gen Z,Traffic,87388,2637.0,3.02,2512.21,65.0,2.46,60.51,146,58,8.27,5483.36,2.1818152880181123,3.017542253601712,2.4639878695981805,0.9523161485974223,38.06378787878788,0.058390505608844095,57.65540000000001,2450.409634,0.24822219110720764,0
C01508,27-09-2024,Display,Central,CTV,Gen X,Leads,202414,2410.0,1.19,2133.21,60.0,2.49,56.46,216,34,7.34,6296.89,2.950454735007333,1.190623224563397,2.488593944421402,0.8847822480298632,34.97065573770492,0.09360250609119387,94.0464,2080.093071,0.22039309590934827,0
C01509,13-03-2024,Affiliate,North,Desktop,Boomers,Sales,86382,1437.0,1.66,1776.67,39.0,2.71,59.36,88,34,6.63,3577.21,2.0123026208463886,1.6635217577532617,2.7121001390820583,1.2355146036161335,44.41675,0.03950960901259112,35.7632,1728.5222430000001,0.19898540521091912,0
C01510,18-04-2025,Search,West,Tablet,Gen X,Awareness,104638,6589.0,6.3,15629.15,430.0,6.53,52.99,154,32,4.51,53312.9,3.4109013669094668,6.296887393801547,6.525037936267071,2.3716464339908954,36.262529002320186,0.18626041859603626,72.3954,14608.566504999999,0.13567173392867748,0
C01512,09-05-2025,Affiliate,East,CTV,Gen Z,Leads,104206,2452.0,2.35,2092.05,0.0,0.0,74.97,213,34,15.0,0.0,0.0,2.353008914948132,0.0,0.8528536485935589,2092.05,0.0,53.31389999999999,2092.05,0.44999999999999996,0
C01513,30-04-2025,Search,West,CTV,Boomers,Leads,81308,2994.0,3.68,6681.39,45.0,1.5,44.94,155,45,7.19,4820.02,0.7213018096818653,3.682249197505811,1.5025041736227045,2.230848080133556,145.2476086956522,0.05060949063996517,85.343,6581.169150000001,0.2157999603548551,1
C01514,16-08-2024,Affiliate,West,Mobile,Millennials,Leads,60354,674.0,1.12,576.53,24.0,3.56,51.99,98,28,7.6,1975.79,3.4211036656104445,1.1167260376108026,3.5555555555555554,0.8541185185185185,23.0612,0.06583883751651254,47.0498,556.005532,0.22814266403880587,0
C01515,23-02-2025,Email,North,Tablet,Boomers,App Installs,56061,1735.0,3.09,703.82,65.0,3.75,44.72,215,34,5.39,4623.78,6.56022814335575,3.094787913381613,3.7442396313364052,0.40542626728110603,10.663939393939394,0.1763451443569554,118.85199999999999,677.4267500000001,0.1620688815017428,0
C01516,22-05-2025,Affiliate,Central,Tablet,Boomers,Awareness,128934,3054.0,2.37,2539.01,187.0,6.12,34.23,179,44,6.94,18268.11,7.192140975822929,2.3686353589017726,6.121112929623568,0.831099836333879,13.505372340425533,0.3109508941243259,117.72829999999999,2383.622588,0.20882820397964308,0
C01517,17-02-2024,Search,South,CTV,Millennials,Awareness,127423,8976.0,7.04,22988.38,515.0,5.74,48.75,207,24,5.01,52513.88,2.284266909329438,7.044198895027624,5.736883145817088,2.5608087334298766,44.55112403100775,0.23883015075376884,106.08749999999999,21668.846988,0.15076602798346475,0
C01518,11-12-2024,Video,South,Tablet,Gen X,App Installs,119086,2525.0,2.12,3961.95,121.0,4.79,47.18,101,28,5.4,12518.68,3.1589295852836905,2.1202986052213926,4.790182106096595,1.5684679334916865,32.475,0.10041303445413033,53.3482,3772.1725949999995,0.16220711406117763,0
C01519,11-04-2025,Search,North,Desktop,Millennials,App Installs,118792,4257.0,3.58,5413.95,362.0,8.5,67.61,208,23,6.94,17349.81,3.204057285847515,3.5835444849443987,8.50164396430249,1.2714772193518082,14.914462809917355,0.2576883836175485,67.37119999999999,4953.76425,0.20870658560555277,0
C01520,16-06-2024,Affiliate,South,CTV,Gen X,Sales,133225,2800.0,2.1,1812.0,62.0,2.21,56.81,280,18,7.12,3201.49,1.7658521787093215,2.101691861948869,2.2134951802927527,0.64691181720814,28.761904761904763,0.10704030444559764,120.93199999999999,1771.9548,0.21381264031291403,0
C01521,26-07-2024,Video,South,Tablet,Millennials,App Installs,172230,2165.0,1.26,3694.36,89.0,4.11,50.82,107,30,6.29,8594.88,2.3258572913058537,1.2570327060749806,4.108956602031395,1.7056140350877194,41.04844444444445,0.08486491702045543,52.6226,3542.521804,0.1888732954004301,0
C01522,19-05-2024,Display,East,Desktop,Gen Z,Sales,164116,1504.0,0.92,1547.35,85.0,5.65,56.7,133,28,7.03,10636.05,6.869280201504828,0.9164193837323373,5.647840531561462,1.0281395348837208,17.992441860465114,0.13023396880415944,57.58899999999999,1459.9247249999999,0.21118271884444034,0
C01523,05-09-2025,Display,South,CTV,Boomers,App Installs,151403,1243.0,0.82,1658.28,30.0,2.41,57.29,185,26,8.32,2817.3,1.697905115471771,0.8209822725951759,2.4115755627009645,1.3330225080385851,53.49290322580645,0.07648824841310688,79.01350000000001,1618.315452,0.2497541645443511,0
C01524,16-11-2024,Social,North,Mobile,Millennials,Awareness,108544,2422.0,2.23,2468.12,161.0,6.65,60.4,192,34,7.79,12007.35,4.863007873250389,2.231332627021051,6.644655385885266,1.0186215435410648,15.235308641975308,0.20794788273615636,76.03200000000001,2303.9900199999997,0.2341203812303618,0
C01525,20-04-2025,Video,South,Tablet,Millennials,Awareness,145402,2411.0,1.66,2436.62,228.0,9.46,56.06,105,31,9.45,14230.78,5.83798130963809,1.6581501069441482,9.45273631840796,1.0102072968490878,10.640262008733623,0.17407991587802313,46.137,2206.1157479999997,0.28386089921184915,0
C01526,07-04-2025,Video,Central,CTV,Gen X,Traffic,269801,9137.0,3.39,11028.28,448.0,4.9,38.1,81,18,9.05,15061.09,1.3655551404987452,3.3865575496104547,4.902604508645218,1.2068592689866493,24.561870824053454,0.10150895140664962,50.139,10487.89428,0.2717000806661505,1
C01527,20-02-2025,Search,East,Desktop,Gen Z,Awareness,133655,7826.0,5.86,15764.59,476.0,6.08,58.45,5,41,8.06,30703.59,1.9475065633446005,5.855330101155205,6.081512712405774,2.014129296026575,33.04945492662474,0.005113540790580319,2.0774999999999997,14806.102928,0.2418196316016576,1
C01528,31-01-2024,Affiliate,Central,CTV,Boomers,Sales,79950,1705.0,2.13,1409.12,31.0,1.82,52.54,78,41,6.27,2238.33,1.5873329929367714,2.1325561906667834,1.8171160609613128,0.825978898007034,44.035,0.026514755323122897,37.0188,1383.474016,0.18815851958304697,0
C01529,31-08-2024,Search,South,Desktop,Millennials,Leads,127888,5181.0,4.05,7528.12,513.0,9.9,51.31,143,42,7.07,46678.88,6.199778991435918,4.051169373441031,9.899652643766885,1.4527441142416055,14.646147859922179,0.2706365895622252,69.6267,6782.83612,0.21264645367382307,0
C01530,03-11-2024,Display,West,CTV,Millennials,Sales,244304,2348.0,0.96,2504.87,111.0,4.73,58.37,155,44,8.86,12858.93,5.1315231835649895,0.9610937148236836,4.725415070242656,1.0663558961260111,22.364910714285713,0.12348829375105273,64.5265,2386.3896489999997,0.26606104832866534,0
C01531,26-12-2024,Social,Central,Desktop,Gen X,Traffic,58394,1012.0,1.73,1512.87,26.0,2.57,60.04,206,23,6.38,1354.38,0.8946474928494522,1.7330250877643634,2.566633761105627,1.4934550839091805,56.03222222222222,0.08673328964613367,82.31759999999998,1473.989241,0.19156957318395437,0
C01532,29-08-2025,Video,South,CTV,Millennials,Awareness,244889,7624.0,3.11,9678.02,0.0,0.0,20.33,219,35,8.12,0.0,0.0,3.1132345134550206,0.0,1.269248524590164,9678.02,0.0,174.47729999999999,9678.02,0.24359999999999998,1
C01533,18-03-2024,Display,East,Desktop,Boomers,Traffic,168523,1926.0,1.14,1543.8,58.0,3.01,63.32,69,28,6.68,3753.69,2.4298873640600727,1.1428639244261944,3.009859885832901,0.801141670991178,26.166101694915252,0.03229011194029851,25.3092,1497.33162,0.2004737921794696,0
C01534,15-05-2024,Display,Central,CTV,Gen Z,Awareness,175609,1412.0,0.8,1180.49,94.0,6.66,35.77,232,42,4.23,15270.27,12.924586750628444,0.8040544388132793,6.652512384996462,0.835449398443029,12.42621052631579,0.42021212945335873,149.0136,1101.8693660000001,0.12776523844065546,0
C01535,04-08-2024,Video,South,Tablet,Boomers,Traffic,122091,3688.0,3.02,4123.28,0.0,0.0,41.44,193,36,6.76,0.0,0.0,3.020672935163647,0.0,1.1177229601518026,4123.28,0.0,113.02080000000001,4123.28,0.20279999999999998,0
C01536,24-06-2025,Affiliate,West,CTV,Gen X,Awareness,105408,2795.0,2.65,1896.34,0.0,0.0,35.91,65,26,5.65,536.13,0.2825692812042122,2.6515762411179313,0.0,0.6782331902718168,1896.34,0.0,41.658500000000004,1896.34,0.16950143674620016,0
C01537,14-06-2024,Search,Central,Mobile,Gen Z,Leads,105784,5809.0,5.49,7646.72,582.0,10.02,42.87,115,40,8.21,49348.02,6.45264470979586,5.491326747648532,10.017211703958692,1.316130808950086,13.116157804459691,0.2626624116708457,65.6995,6880.518656,0.2468325672115077,0
C01538,05-05-2024,Social,West,Tablet,Gen Z,Awareness,62850,1767.0,2.81,2157.56,41.0,2.32,37.46,145,18,8.61,4077.34,1.8889166851975392,2.8114111151771652,2.319004524886878,1.220339366515837,51.37047619047619,0.087467498699948,90.68299999999999,2107.5046079999997,0.25847602557837496,0
C01540,29-09-2025,Affiliate,East,Desktop,Gen Z,App Installs,95902,1394.0,1.45,2053.48,88.0,6.31,47.95,116,26,7.54,11368.55,5.5335413340601995,1.4535520265268032,6.308243727598567,1.4720286738351254,23.072808988764045,0.14953217568947902,60.37799999999999,1923.905412,0.22651264516954708,0
C01542,29-12-2024,Video,South,Mobile,Gen X,App Installs,268699,5981.0,2.23,12472.63,243.0,4.06,26.88,144,38,8.75,26146.42,2.0961356076779576,2.22590249348716,4.062186559679038,2.085026746907389,51.11733606557377,0.2096987087517934,105.29280000000001,11966.241221999999,0.2629096440791591,0
C01543,26-06-2024,Video,South,Tablet,Gen Z,Leads,244970,10991.0,4.49,14059.11,912.0,8.3,58.67,154,55,9.22,85270.92,6.064740603025154,4.486653522253654,8.296943231441048,1.279031113537118,15.398806133625412,0.21421149656443775,63.6482,12892.203870000001,0.277038409087235,0
C01544,27-09-2024,Search,South,CTV,Gen X,Leads,163556,7524.0,4.6,10120.35,157.0,2.09,71.91,177,37,6.89,12895.18,1.2740573144886798,4.6002311120893635,2.0863787375415286,1.3448970099667774,64.05284810126582,0.05073789603620902,49.719300000000004,9908.834685,0.20680301519688377,1
C01545,22-01-2024,Video,East,Tablet,Gen X,App Installs,218587,10551.0,4.83,17472.92,544.0,5.16,48.48,148,44,6.86,54979.45,3.146371850162986,4.8268889417534355,5.155420773313116,1.6558870356330553,32.06040366972477,0.15434114793856105,76.24960000000002,16571.317327999997,0.20610965727128389,0
C01546,11-08-2024,Display,West,Desktop,Gen X,Sales,176601,1637.0,0.93,1666.44,44.0,2.69,58.37,190,29,6.92,4005.48,2.4021733915463224,0.9269430697274097,2.6862026862026864,1.0173626373626374,37.032000000000004,0.08608724945258549,79.097,1621.612764,0.20777600912324937,0
